Date,Couleur,Resultat,Methode,Mon_elo,Elo_adversaire,Type_partie,Ouverture,Annee,Mois,Jour_semaine,Heure,Diff_elo,Ouverture_principale
2025-12-04 20:32:11,Blancs,Défaite,Abandon,726,1144,blitz,Ruy Lopez Opening Morphy Defense Columbus Variation...5.O O b5 6.Bb3 Bc5 7.d3,2025,12,Thursday,20,-418,Ruy Lopez
2025-12-04 20:38:12,Noirs,Défaite,Abandon,726,1633,blitz,Queens Pawn Opening Accelerated London System,2025,12,Thursday,20,-907,Queens Pawn
2025-12-04 20:45:55,Noirs,Défaite,Abandon,716,664,blitz,Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.Nc3,2025,12,Thursday,20,52,Sicilian Defense
2025-12-05 11:58:42,Noirs,Défaite,Abandon,709,873,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2025,12,Friday,11,-164,Sicilian Defense
2025-12-05 12:07:42,Blancs,Défaite,Abandon,702,765,blitz,Englund Gambit 2.dxe5 Nc6,2025,12,Friday,12,-63,Englund Gambit
2025-12-05 12:18:13,Noirs,Victoire,Temps écoulé,710,683,blitz,Queens Pawn Opening 1...d5 2.e3 c5,2025,12,Friday,12,27,Queens Pawn
2025-12-05 13:49:47,Blancs,Défaite,Abandon,709,1112,blitz,Kings Fianchetto Opening...3.d3 c6 4.Nf3 Bd6 5.O O,2025,12,Friday,13,-403,Kings Fianchetto
2025-12-07 09:53:55,Noirs,Défaite,Abandon,701,698,blitz,Closed Sicilian Defense Grand Prix Attack...4.Nf3 Bg7 5.Bc4 d6 6.d3,2025,12,Sunday,9,3,Closed Sicilian
2025-12-07 10:35:04,Blancs,Défaite,Abandon,693,694,blitz,Philidor Defense 3.Nc3,2025,12,Sunday,10,-1,Philidor Defense
2025-12-07 10:36:00,Blancs,Défaite,Abandon,685,708,blitz,Englund Gambit 2.dxe5,2025,12,Sunday,10,-23,Englund Gambit
2025-12-07 11:57:04,Blancs,Victoire,Échec et mat,693,675,blitz,Queens Gambit Accepted Old Variation,2025,12,Sunday,11,18,Queens Gambit
2025-12-07 22:44:56,Blancs,Victoire,Partie abandonnée,701,704,blitz,Queens Gambit Accepted Old Variation,2025,12,Sunday,22,-3,Queens Gambit
2025-12-07 22:53:19,Noirs,Victoire,Temps écoulé,709,684,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bb5 Bg7 5.Bxc6,2025,12,Sunday,22,25,Closed Sicilian
2025-12-07 23:33:37,Blancs,Victoire,Échec et mat,717,704,blitz,Queens Gambit Declined Modern Knight Defense 5.e3,2025,12,Sunday,23,13,Queens Gambit
2025-12-07 23:42:42,Noirs,Victoire,Temps écoulé,725,709,blitz,Queens Pawn Opening Zukertort Chigorin Variation,2025,12,Sunday,23,16,Queens Pawn
2025-12-07 23:50:34,Noirs,Défaite,Abandon,717,747,blitz,Sicilian Defense Open 3...cxd4,2025,12,Sunday,23,-30,Sicilian Defense
2025-12-08 15:40:02,Noirs,Nulle,Matériel insuffisant,716,696,blitz,Sicilian Defense Old Sicilian Open Accelerated Dragon Variation,2025,12,Monday,15,20,Sicilian Defense
2025-12-08 23:37:44,Blancs,Victoire,Échec et mat,725,732,blitz,Queens Gambit Accepted Old Variation,2025,12,Monday,23,-7,Queens Gambit
2025-12-08 23:44:06,Blancs,Défaite,Abandon,717,723,blitz,Pirc Defense Czech Defense 4.f4,2025,12,Monday,23,-6,Pirc Defense
2025-12-08 23:55:34,Blancs,Victoire,Échec et mat,725,722,blitz,Ruy Lopez Opening Berlin Defense 4.d3 d6 5.O O,2025,12,Monday,23,3,Ruy Lopez
2025-12-09 00:01:49,Noirs,Victoire,Abandon,733,702,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,2025,12,Tuesday,0,31,Sicilian Defense
2025-12-09 15:46:41,Noirs,Victoire,Abandon,741,704,blitz,Sicilian Defense Open...4.Nxd4 d6 5.Nc3 g6,2025,12,Tuesday,15,37,Sicilian Defense
2025-12-09 15:53:55,Blancs,Défaite,Abandon,734,772,blitz,Queens Gambit Declined Austrian Variation 3.cxd5,2025,12,Tuesday,15,-38,Queens Gambit
2025-12-09 16:35:10,Blancs,Défaite,Abandon,725,721,blitz,Ruy Lopez Opening Old Steinitz Defense 4.O O,2025,12,Tuesday,16,4,Ruy Lopez
2025-12-10 10:53:58,Noirs,Victoire,Temps écoulé,732,695,blitz,English Opening Reversed Sicilian Taimanov Variation,2025,12,Wednesday,10,37,English Opening
2025-12-10 11:19:24,Blancs,Défaite,Abandon,724,734,blitz,Ruy Lopez Opening,2025,12,Wednesday,11,-10,Ruy Lopez
2025-12-10 17:03:03,Noirs,Victoire,Abandon,732,699,blitz,Queens Pawn Opening Chigorin Variation 2...Nf6 3.Nf3,2025,12,Wednesday,17,33,Queens Pawn
2025-12-10 17:07:29,Blancs,Défaite,Abandon,724,736,blitz,Scandinavian Defense,2025,12,Wednesday,17,-12,Scandinavian Defense
2025-12-10 18:09:29,Blancs,Défaite,Échec et mat,722,1068,blitz,Vienna Game Anderssen Defense 3.Nf3 d6 4.d4 exd4 5.Nxd4,2025,12,Wednesday,18,-346,Vienna Game
2025-12-10 18:19:37,Blancs,Défaite,Abandon,716,830,blitz,Owens Defense 2.d4 Bb7 3.Nc3,2025,12,Wednesday,18,-114,Owens Defense
2025-12-11 00:15:05,Noirs,Victoire,Temps écoulé,724,718,blitz,Sicilian Defense,2025,12,Thursday,0,6,Sicilian Defense
2025-12-11 00:24:30,Noirs,Défaite,Échec et mat,715,701,blitz,Sicilian Defense Old Sicilian Variation 3.Bc4,2025,12,Thursday,0,14,Sicilian Defense
2025-12-11 11:34:31,Blancs,Victoire,Échec et mat,723,720,blitz,Ruy Lopez Opening Morphy Defense Tarrasch Variation 5...b5 6.Bb3,2025,12,Thursday,11,3,Ruy Lopez
2025-12-11 11:42:52,Noirs,Défaite,Abandon,715,744,blitz,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4,2025,12,Thursday,11,-29,Queens Pawn
2025-12-11 12:24:12,Noirs,Victoire,Échec et mat,715,100,blitz,Queens Pawn Opening Chigorin Variation 2...Nf6,2025,12,Thursday,12,615,Queens Pawn
2025-12-11 17:32:53,Noirs,Défaite,Abandon,707,731,blitz,Sicilian Defense Mengarini Variation 2...Nc6,2025,12,Thursday,17,-24,Sicilian Defense
2025-12-11 19:01:57,Noirs,Victoire,Partie abandonnée,715,681,blitz,Sicilian Defense 2.d3 Nc6,2025,12,Thursday,19,34,Sicilian Defense
2025-12-11 19:09:51,Blancs,Victoire,Partie abandonnée,723,711,blitz,Four Knights Game Spanish Variation 4...d6,2025,12,Thursday,19,12,Four Knights
2025-12-12 11:57:06,Blancs,Défaite,Partie abandonnée,715,715,blitz,French Defense Knight Variation,2025,12,Friday,11,0,French Defense
2025-12-12 12:00:26,Noirs,Victoire,Échec et mat,723,696,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2025,12,Friday,12,27,Sicilian Defense
2025-12-12 12:06:42,Blancs,Victoire,Échec et mat,731,722,blitz,French Defense Knight Variation 2...d5,2025,12,Friday,12,9,French Defense
2025-12-12 12:09:36,Blancs,Victoire,Abandon,739,706,blitz,Kings Pawn Opening St George Defense,2025,12,Friday,12,33,Kings Pawn
2025-12-12 12:14:40,Noirs,Victoire,Échec et mat,743,540,blitz,Sicilian Defense 2.Nf3 d6 3.Bc4 Nc6 4.c3,2025,12,Friday,12,203,Sicilian Defense
2025-12-12 12:19:43,Blancs,Défaite,Échec et mat,735,759,blitz,Sicilian Defense Delayed Alapin Variation,2025,12,Friday,12,-24,Sicilian Defense
2025-12-12 12:27:24,Noirs,Victoire,Temps écoulé,740,578,blitz,Grob Opening 1...d5,2025,12,Friday,12,162,Grob Opening
2025-12-12 12:30:03,Noirs,Défaite,Abandon,731,724,blitz,Closed Sicilian Defense Grand Prix Attack...4.Nf3 Bg7 5.d3 d6,2025,12,Friday,12,7,Closed Sicilian
2025-12-12 13:54:03,Blancs,Victoire,Abandon,739,729,blitz,Philidor Defense 3.Nc3,2025,12,Friday,13,10,Philidor Defense
2025-12-13 14:20:30,Blancs,Victoire,Échec et mat,747,712,blitz,Ruy Lopez Opening Morphy Defense Tarrasch Variation 5...b5 6.Bb3,2025,12,Saturday,14,35,Ruy Lopez
2025-12-13 14:33:38,Noirs,Victoire,Échec et mat,755,745,blitz,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Nf6 4.e3,2025,12,Saturday,14,10,Queens Pawn
2025-12-13 19:42:31,Noirs,Victoire,Échec et mat,763,752,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2025,12,Saturday,19,11,Sicilian Defense
2025-12-13 22:15:48,Blancs,Victoire,Abandon,771,768,blitz,Ruy Lopez Opening Old Steinitz Defense 4.O O Bd7,2025,12,Saturday,22,3,Ruy Lopez
2025-12-14 11:53:32,Noirs,Défaite,Abandon,763,776,blitz,Sicilian Defense Open Accelerated Dragon Exchange Variation 5...bxc6,2025,12,Sunday,11,-13,Sicilian Defense
2025-12-14 12:23:16,Blancs,Défaite,Échec et mat,754,749,blitz,Petrovs Defense Three Knights Game,2025,12,Sunday,12,5,Petrovs Defense
2025-12-14 12:33:55,Noirs,Défaite,Abandon,746,768,blitz,Queens Pawn Opening 1...d5 2.e3 Nf6,2025,12,Sunday,12,-22,Queens Pawn
2025-12-15 10:09:56,Blancs,Défaite,Échec et mat,738,770,blitz,Ruy Lopez Opening Morphy Defense Tarrasch Variation 5...b5 6.Bb3,2025,12,Monday,10,-32,Ruy Lopez
2025-12-15 10:16:19,Noirs,Victoire,Abandon,746,724,blitz,Closed Sicilian Defense Traditional Line...4.Bc4 Bg7 5.O O d6,2025,12,Monday,10,22,Closed Sicilian
2025-12-15 17:30:15,Blancs,Défaite,Échec et mat,738,762,blitz,Caro Kann Defense 2.Nf3 d5 3.d3,2025,12,Monday,17,-24,Caro Kann
2025-12-15 17:40:10,Noirs,Victoire,Abandon,746,713,blitz,Closed Sicilian Defense 2...g6,2025,12,Monday,17,33,Closed Sicilian
2025-12-15 17:58:29,Blancs,Défaite,Abandon,738,764,blitz,Queens Gambit Accepted Old Variation,2025,12,Monday,17,-26,Queens Gambit
2025-12-16 12:25:48,Blancs,Défaite,Temps écoulé,730,736,blitz,Scandinavian Defense Closed 2...dxe4 3.Nxe4,2025,12,Tuesday,12,-6,Scandinavian Defense
2025-12-16 12:32:05,Noirs,Victoire,Abandon,738,727,blitz,Sicilian Defense Bowdler Attack,2025,12,Tuesday,12,11,Sicilian Defense
2025-12-16 13:02:34,Blancs,Défaite,Échec et mat,730,749,blitz,Ruy Lopez Opening Old Steinitz Defense 4.O O Bd7,2025,12,Tuesday,13,-19,Ruy Lopez
2025-12-16 17:24:22,Noirs,Victoire,Abandon,738,719,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 d6 4.Bc4,2025,12,Tuesday,17,19,Closed Sicilian
2025-12-16 17:29:34,Noirs,Défaite,Abandon,730,746,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6 4.Qd1,2025,12,Tuesday,17,-16,Sicilian Defense
2025-12-16 17:37:54,Noirs,Défaite,Abandon,722,754,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,2025,12,Tuesday,17,-32,Sicilian Defense
2025-12-16 17:43:21,Blancs,Victoire,Échec et mat,730,709,blitz,Queens Pawn Opening English Rat Defense 3.d5,2025,12,Tuesday,17,21,Queens Pawn
2025-12-16 21:16:09,Blancs,Victoire,Partie abandonnée,738,697,blitz,Alekhines Defense Scandinavian Variation 3.exd5 Nxd5 4.Nxd5 Qxd5 5.Nf3,2025,12,Tuesday,21,41,Alekhines Defense
2025-12-16 21:19:33,Noirs,Victoire,Abandon,746,726,blitz,Closed Sicilian Defense Traditional Line,2025,12,Tuesday,21,20,Closed Sicilian
2025-12-16 21:29:40,Blancs,Victoire,Échec et mat,754,738,blitz,Queens Gambit Declined Chigorin Defense...4.Nc3 Nf6 5.Bg5 Be7 6.e3,2025,12,Tuesday,21,16,Queens Gambit
2025-12-16 23:07:16,Blancs,Défaite,Abandon,746,775,blitz,Queens Pawn Opening English Defense 3.Nc3 Bb7 4.e4,2025,12,Tuesday,23,-29,Queens Pawn
2025-12-17 09:51:19,Noirs,Nulle,Répétition,746,758,blitz,Closed Sicilian Defense Traditional Line 3.Bc4,2025,12,Wednesday,9,-12,Closed Sicilian
2025-12-17 09:56:02,Noirs,Victoire,Échec et mat,754,743,blitz,Queens Pawn Opening Krause Variation 3.c4 cxd4,2025,12,Wednesday,9,11,Queens Pawn
2025-12-17 10:01:35,Blancs,Victoire,Temps écoulé,762,735,blitz,Scandinavian Defense,2025,12,Wednesday,10,27,Scandinavian Defense
2025-12-17 10:20:35,Noirs,Défaite,Temps écoulé,754,751,blitz,Sicilian Defense,2025,12,Wednesday,10,3,Sicilian Defense
2025-12-17 12:41:00,Noirs,Défaite,Abandon,746,768,blitz,Sicilian Defense 2.Nf3 d6 3.Bc4 Nc6 4.O O,2025,12,Wednesday,12,-22,Sicilian Defense
2025-12-17 12:45:08,Noirs,Défaite,Échec et mat,738,771,blitz,Queens Pawn Opening 1...d5 2.e3 c5,2025,12,Wednesday,12,-33,Queens Pawn
2025-12-17 12:50:26,Blancs,Victoire,Partie abandonnée,746,731,blitz,Nimzowitsch Defense Declined,2025,12,Wednesday,12,15,Nimzowitsch Defense
2025-12-17 13:27:50,Blancs,Victoire,Abandon,753,716,blitz,Kings Indian Defense Smyslov Variation 4...d6 5.e3,2025,12,Wednesday,13,37,Kings Indian
2025-12-17 13:35:29,Noirs,Victoire,Échec et mat,761,738,blitz,Sicilian Defense Old Sicilian Open Accelerated Dragon Variation 5.Bc4 Bg7,2025,12,Wednesday,13,23,Sicilian Defense
2025-12-17 13:41:43,Noirs,Victoire,Abandon,769,761,blitz,Queens Pawn Opening 1...d5 2.e3 c5,2025,12,Wednesday,13,8,Queens Pawn
2025-12-17 18:35:49,Blancs,Victoire,Échec et mat,777,759,blitz,Scandinavian Defense,2025,12,Wednesday,18,18,Scandinavian Defense
2025-12-17 18:38:02,Noirs,Défaite,Abandon,769,778,blitz,Closed Sicilian Defense Traditional Line...4.Bc4 Bg7 5.O O d6,2025,12,Wednesday,18,-9,Closed Sicilian
2025-12-17 22:35:29,Blancs,Défaite,Abandon,761,762,blitz,Queens Pawn Opening Mikenas Defense 2.c4 e5,2025,12,Wednesday,22,-1,Queens Pawn
2025-12-17 22:39:34,Blancs,Défaite,Abandon,753,748,blitz,Ruy Lopez Opening Morphy Defense Columbus Variation...6.Bb3 Bc5 7.d3 O O,2025,12,Wednesday,22,5,Ruy Lopez
2025-12-18 00:41:28,Noirs,Défaite,Abandon,745,761,blitz,Sicilian Defense Old Sicilian Open Accelerated Dragon Variation 5.Bc4 Bg7,2025,12,Thursday,0,-16,Sicilian Defense
2025-12-18 00:47:34,Noirs,Victoire,Échec et mat,752,705,blitz,Queens Pawn Opening Krause Variation,2025,12,Thursday,0,47,Queens Pawn
2025-12-18 11:19:07,Noirs,Défaite,Abandon,744,759,blitz,Queens Gambit Declined Albin Countergambit,2025,12,Thursday,11,-15,Queens Gambit
2025-12-18 14:58:16,Blancs,Victoire,Temps écoulé,752,732,blitz,Ruy Lopez Opening Classical Defense 4.O O Qf6,2025,12,Thursday,14,20,Ruy Lopez
2025-12-18 15:03:53,Noirs,Défaite,Abandon,744,742,blitz,Van t Kruijs Opening 1...c5,2025,12,Thursday,15,2,Van t
2025-12-18 22:58:19,Blancs,Victoire,Abandon,752,723,blitz,Queens Gambit Declined Austrian Variation 3.cxd5 Qxd5,2025,12,Thursday,22,29,Queens Gambit
2025-12-19 00:16:47,Blancs,Victoire,Abandon,760,738,blitz,Queens Gambit Accepted Old Variation,2025,12,Friday,0,22,Queens Gambit
2025-12-19 00:22:38,Noirs,Victoire,Échec et mat,768,770,blitz,Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation...6.c3 O O 7.d4 cxd4 8.cxd4,2025,12,Friday,0,-2,Sicilian Defense
2025-12-19 00:26:53,Blancs,Défaite,Abandon,760,770,blitz,English Opening 1...d6 2.d4,2025,12,Friday,0,-10,English Opening
2025-12-19 00:28:03,Noirs,Défaite,Abandon,752,783,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2025,12,Friday,0,-31,Sicilian Defense
2025-12-19 00:35:17,Noirs,Victoire,Échec et mat,760,746,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,2025,12,Friday,0,14,Sicilian Defense
2025-12-19 00:49:23,Blancs,Victoire,Échec et mat,768,742,blitz,Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4,2025,12,Friday,0,26,Queens Gambit
2025-12-19 00:56:16,Blancs,Défaite,Abandon,760,784,blitz,Queens Gambit Declined Marshall Defense 3.cxd5 Qxd5 4.Nc3,2025,12,Friday,0,-24,Queens Gambit
2025-12-19 09:41:30,Blancs,Défaite,Abandon,752,780,blitz,Queens Gambit Accepted Old Variation 3...e6 4.Bxc4,2025,12,Friday,9,-28,Queens Gambit
2025-12-20 01:01:49,Noirs,Défaite,Temps écoulé,744,744,blitz,London System...5.Nbd2 Bg4 6.c3 e6,2025,12,Saturday,1,0,London System...5.Nbd2
2025-12-22 09:50:23,Noirs,Victoire,Échec et mat,751,713,blitz,Sicilian Defense,2025,12,Monday,9,38,Sicilian Defense
2025-12-22 11:52:26,Blancs,Défaite,Abandon,742,736,blitz,Queens Pawn Opening Horwitz Defense 2.c4,2025,12,Monday,11,6,Queens Pawn
2025-12-22 11:55:29,Blancs,Défaite,Partie abandonnée,733,729,blitz,Ruy Lopez Opening Morphy Defense Tarrasch Variation 5...b5 6.Bb3,2025,12,Monday,11,4,Ruy Lopez
2025-12-22 12:02:16,Blancs,Victoire,Partie abandonnée,741,728,blitz,Four Knights Game Spanish Variation Classical Variation 5.O O O O,2025,12,Monday,12,13,Four Knights
2025-12-22 12:26:58,Noirs,Défaite,Abandon,734,772,blitz,Queens Pawn Opening 1...d5 2.e3 c5,2025,12,Monday,12,-38,Queens Pawn
2025-12-22 14:35:20,Noirs,Victoire,Échec et mat,904,957,rapid,Sicilian Defense Bowdler Attack 2...Nc6,2025,12,Monday,14,-53,Sicilian Defense
2025-12-22 16:32:29,Blancs,Défaite,Abandon,565,575,bullet,Four Knights Game Spanish Variation Rubinstein Accepted Exchange Variation,2025,12,Monday,16,-10,Four Knights
2025-12-22 16:42:27,Noirs,Défaite,Échec et mat,904,957,rapid,Sicilian Defense Delayed Alapin Variation...5.d3 g6 6.O O Bg7,2025,12,Monday,16,-53,Sicilian Defense
2025-12-22 16:57:25,Blancs,Victoire,Abandon,904,957,rapid,Reti Opening Queenside Fianchetto Variation 2.e4 Bb7 3.Nc3,2025,12,Monday,16,-53,Reti Opening
2025-12-23 09:14:14,Noirs,Défaite,Abandon,726,759,blitz,Sicilian Defense Nyezhmetdinov Rossolimo Attack...4.Nc3 g6 5.O O Bg7,2025,12,Tuesday,9,-33,Sicilian Defense
2025-12-23 10:20:55,Noirs,Victoire,Échec et mat,734,703,blitz,Old Benoni Defense 2.dxc5,2025,12,Tuesday,10,31,Old Benoni
2025-12-23 10:26:44,Blancs,Défaite,Partie abandonnée,727,797,blitz,Kings Pawn Opening Kings Knight Variation,2025,12,Tuesday,10,-70,Kings Pawn
2025-12-23 18:10:23,Noirs,Défaite,Échec et mat,719,748,blitz,Van t Kruijs Opening 1...d5,2025,12,Tuesday,18,-29,Van t
2025-12-23 18:19:18,Blancs,Victoire,Temps écoulé,727,719,blitz,Caro Kann Defense Advance Botvinnik Carls Defense 4.c3 Nc6 5.Nf3 Bg4,2025,12,Tuesday,18,8,Caro Kann
2025-12-23 18:28:21,Noirs,Défaite,Temps écoulé,719,747,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6,2025,12,Tuesday,18,-28,Closed Sicilian
2025-12-24 10:11:01,Noirs,Nulle,Répétition,719,729,blitz,Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.O O,2025,12,Wednesday,10,-10,Sicilian Defense
2025-12-24 10:16:49,Blancs,Défaite,Échec et mat,711,730,blitz,Scandinavian Defense,2025,12,Wednesday,10,-19,Scandinavian Defense
2025-12-24 11:49:26,Blancs,Défaite,Abandon,703,706,blitz,Old Indian Defense Czech Variation,2025,12,Wednesday,11,-3,Old Indian
2025-12-24 11:51:11,Noirs,Victoire,Abandon,711,707,blitz,Sicilian Defense Open 3...cxd4,2025,12,Wednesday,11,4,Sicilian Defense
2025-12-24 22:33:34,Noirs,Victoire,Abandon,719,705,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 d6 4.Bc4,2025,12,Wednesday,22,14,Closed Sicilian
2025-12-24 22:38:37,Blancs,Défaite,Échec et mat,711,745,blitz,Center Game Accepted Normal Variation,2025,12,Wednesday,22,-34,Center Game
2025-12-26 00:22:22,Blancs,Défaite,Échec et mat,703,735,blitz,Ruy Lopez Opening Morphy Defense Tarrasch Variation 5...b5 6.Bb3,2025,12,Friday,0,-32,Ruy Lopez
2025-12-26 21:57:55,Noirs,Victoire,Échec et mat,711,693,blitz,Sicilian Defense Canal Attack 3...Nc6 4.O O e5 5.c3,2025,12,Friday,21,18,Sicilian Defense
2025-12-27 16:09:52,Noirs,Victoire,Abandon,719,708,blitz,English Opening Two Knights Variation 3.d3,2025,12,Saturday,16,11,English Opening
2025-12-27 16:13:12,Blancs,Défaite,Abandon,711,759,blitz,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.d4,2025,12,Saturday,16,-48,Scandinavian Defense
2025-12-27 16:39:08,Blancs,Défaite,Échec et mat,703,726,blitz,Four Knights Game Spanish Variation 4...d6,2025,12,Saturday,16,-23,Four Knights
2025-12-27 16:44:02,Noirs,Défaite,Échec et mat,695,714,blitz,French Defense Exchange Monte Carlo Variation,2025,12,Saturday,16,-19,French Defense
2025-12-27 19:09:53,Blancs,Défaite,Abandon,688,725,blitz,Nimzowitsch Defense Declined,2025,12,Saturday,19,-37,Nimzowitsch Defense
2025-12-27 20:26:35,Noirs,Victoire,Échec et mat,696,693,blitz,Queens Gambit Declined Albin Countergambit 3.dxe5 d4 4.Nf3 Nc6,2025,12,Saturday,20,3,Queens Gambit
2025-12-28 14:52:26,Blancs,Défaite,Abandon,688,694,blitz,Queens Gambit Accepted Old Variation,2025,12,Sunday,14,-6,Queens Gambit
2025-12-28 14:57:50,Noirs,Victoire,Échec et mat,696,671,blitz,Sicilian Defense Old Sicilian Open Accelerated Dragon Variation 5.Bc4 Bg7,2025,12,Sunday,14,25,Sicilian Defense
2025-12-28 15:06:50,Blancs,Défaite,Abandon,688,713,blitz,Ruy Lopez Opening Morphy Defense Columbus Variation...5.O O b5 6.Bb3 Bc5 7.Nc3,2025,12,Sunday,15,-25,Ruy Lopez
2025-12-28 15:13:40,Noirs,Défaite,Abandon,680,695,blitz,Queens Gambit Declined Albin Countergambit 3.dxe5 d4 4.Nf3 Nc6,2025,12,Sunday,15,-15,Queens Gambit
2025-12-28 15:19:43,Blancs,Défaite,Temps écoulé,672,693,blitz,Four Knights Game Spanish Variation Classical Variation 5.O O,2025,12,Sunday,15,-21,Four Knights
2025-12-28 16:42:25,Noirs,Défaite,Partie abandonnée,665,702,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4,2025,12,Sunday,16,-37,Closed Sicilian
2025-12-28 19:33:22,Noirs,Défaite,Échec et mat,657,689,blitz,Queens Gambit Declined Chigorin Defense 3.e3 e5 4.cxd5,2025,12,Sunday,19,-32,Queens Gambit
2025-12-29 00:31:38,Blancs,Victoire,Abandon,665,644,blitz,Sicilian Defense...5.O O Bg7 6.c3 Nf6,2025,12,Monday,0,21,Sicilian Defense...5.O
2025-12-29 00:40:12,Noirs,Victoire,Échec et mat,673,668,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4,2025,12,Monday,0,5,Closed Sicilian
2025-12-29 13:30:15,Blancs,Défaite,Abandon,664,660,blitz,Pirc Defense Classical Variation 4...Bg7,2025,12,Monday,13,4,Pirc Defense
2025-12-29 13:35:15,Noirs,Victoire,Échec et mat,672,668,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.Bc4 Bg7,2025,12,Monday,13,4,Closed Sicilian
2025-12-29 13:41:31,Blancs,Défaite,Temps écoulé,664,699,blitz,Slav Defense,2025,12,Monday,13,-35,Slav Defense
2025-12-29 15:28:43,Blancs,Nulle,Matériel insuffisant,664,665,blitz,Queens Gambit Declined Chigorin Defense 3.Nc3 Nf6,2025,12,Monday,15,-1,Queens Gambit
2025-12-30 00:46:48,Noirs,Victoire,Temps écoulé,672,635,blitz,Sicilian Defense,2025,12,Tuesday,0,37,Sicilian Defense
2025-12-30 00:56:02,Blancs,Victoire,Abandon,681,687,blitz,Ruy Lopez Opening Classical Defense 4.O O,2025,12,Tuesday,0,-6,Ruy Lopez
2025-12-30 15:33:10,Noirs,Victoire,Temps écoulé,689,670,blitz,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bg4 4.Nbd2 e6,2025,12,Tuesday,15,19,Queens Pawn
2025-12-30 20:35:09,Noirs,Victoire,Abandon,696,657,blitz,Sicilian Defense 2.Nf3 d6 3.Bc4 Nc6,2025,12,Tuesday,20,39,Sicilian Defense
2025-12-30 20:43:54,Blancs,Victoire,Abandon,704,704,blitz,Ruy Lopez Opening Spanish Countergambit,2025,12,Tuesday,20,0,Ruy Lopez
2025-12-30 22:42:16,Blancs,Défaite,Échec et mat,696,706,blitz,Modern Defense with 1 d4 2.c4 Bg7 3.e4,2025,12,Tuesday,22,-10,Modern Defense
2025-12-30 22:51:45,Noirs,Défaite,Abandon,689,727,blitz,Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.O O Bg7,2025,12,Tuesday,22,-38,Sicilian Defense
2025-12-31 11:01:51,Noirs,Victoire,Temps écoulé,697,687,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2025,12,Wednesday,11,10,Sicilian Defense
2025-12-31 16:25:43,Blancs,Défaite,Temps écoulé,689,689,blitz,Scandinavian Defense Mieses Kotrc Main Line 4.Nf3,2025,12,Wednesday,16,0,Scandinavian Defense
2025-12-31 21:52:00,Blancs,Défaite,Abandon,681,691,blitz,Queens Pawn Opening Mikenas Defense 2.c4 e5 3.d5,2025,12,Wednesday,21,-10,Queens Pawn
2026-01-01 13:14:54,Noirs,Défaite,Abandon,673,689,blitz,Closed Sicilian Defense Traditional Line 3.Bc4,2026,1,Thursday,13,-16,Closed Sicilian
2026-01-02 16:02:01,Noirs,Victoire,Abandon,681,645,blitz,Sicilian Defense Open Classical Sozin Attack,2026,1,Friday,16,36,Sicilian Defense
2026-01-02 16:09:37,Blancs,Défaite,Abandon,673,675,blitz,Slav Defense,2026,1,Friday,16,-2,Slav Defense
2026-01-02 16:18:43,Blancs,Victoire,Abandon,681,669,blitz,Ruy Lopez Opening Morphy Defense Tarrasch Variation 5...b5 6.Bb3,2026,1,Friday,16,12,Ruy Lopez
2026-01-02 22:38:19,Noirs,Défaite,Temps écoulé,674,712,blitz,Alapin Sicilian Defense 2...Nc6 3.Nf3,2026,1,Friday,22,-38,Alapin Sicilian
2026-01-02 22:45:20,Noirs,Victoire,Abandon,682,657,blitz,Clemenz Opening,2026,1,Friday,22,25,Clemenz Opening
2026-01-03 12:49:20,Noirs,Défaite,Échec et mat,674,686,blitz,Kings Fianchetto Opening 1...e5 2.Bg2 d5,2026,1,Saturday,12,-12,Kings Fianchetto
